"SPECIES","LAKE","STREAM","REACH","DATE","YEAR","MONTH","DAY","GROUND_LIVE","GROUND_DEAD","GROUND_NEW_DEAD","TEMP_C","COMMENTS","FENCE_PASS","AIR_LIVE","GROUND_INTERP","FENCE_INTERP","ADDED_0","DOY","INCLUDED","STREAM_YR","KO_sim"
"KOKANEE","OKANAGAN","MISSION","E",38963,2006,9,3,23,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,246,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38964,2006,9,4,69,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,247,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38965,2006,9,5,103,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,248,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38966,2006,9,6,124,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,249,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38967,2006,9,7,466,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,250,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38968,2006,9,8,734,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,251,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38969,2006,9,9,699,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,252,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38970,2006,9,10,1118,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,253,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38971,2006,9,11,1185,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,254,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38972,2006,9,12,1180,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,255,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38973,2006,9,13,1156,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,256,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38974,2006,9,14,1186,30,NA,12,"",NA,NA,0,0,0,257,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38975,2006,9,15,1504,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,258,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38976,2006,9,16,1863,25,NA,10,"",NA,NA,0,0,0,259,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38977,2006,9,17,2248,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,260,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38978,2006,9,18,2991,40,NA,12,"",NA,NA,0,0,0,261,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38979,2006,9,19,2959,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,262,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38980,2006,9,20,2779,50,NA,11,"",NA,NA,0,0,0,263,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38981,2006,9,21,2539,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,264,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38982,2006,9,22,2320,100,NA,10.5,"",NA,NA,0,0,0,265,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38983,2006,9,23,2078,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,266,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38984,2006,9,24,1805,50,NA,11,"",NA,NA,0,0,0,267,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38985,2006,9,25,1710,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,268,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38986,2006,9,26,1455,102,NA,11,"",NA,NA,0,0,0,269,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38986,2006,9,26,1747,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,269,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38987,2006,9,27,1264,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,270,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38988,2006,9,28,770,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,271,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38989,2006,9,29,497,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,272,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38990,2006,9,30,310,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,273,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38991,2006,10,1,316,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,274,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38992,2006,10,2,216,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,275,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38993,2006,10,3,141,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,276,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38994,2006,10,4,87,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,277,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",38995,2006,10,5,51,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,278,"Y","MISSION_2006",1
"KOKANEE","OKANAGAN","MISSION","E",39326,2007,9,1,71,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,244,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39327,2007,9,2,79,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,245,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39328,2007,9,3,114,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,246,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39329,2007,9,4,143,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,247,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39330,2007,9,5,250,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,248,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39331,2007,9,6,412,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,249,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39332,2007,9,7,828,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,250,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39333,2007,9,8,1003,NA,NA,13,"",NA,NA,0,0,0,251,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39334,2007,9,9,1056,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,252,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39335,2007,9,10,1060,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,253,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39336,2007,9,11,1103,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,254,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39337,2007,9,12,1083,NA,NA,14,"",NA,NA,0,0,0,255,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39338,2007,9,13,997,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,256,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39339,2007,9,14,899,NA,NA,13,"",NA,NA,0,0,0,257,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39340,2007,9,15,947,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,258,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39341,2007,9,16,1009,NA,NA,13.5,"",NA,NA,0,0,0,259,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39342,2007,9,17,1619,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,260,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39343,2007,9,18,2087,NA,NA,12,"",NA,NA,0,0,0,261,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39344,2007,9,19,2123,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,262,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39345,2007,9,20,2196,NA,NA,10,"",NA,NA,0,0,0,263,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39346,2007,9,21,2262,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,264,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39347,2007,9,22,2454,NA,NA,9.5,"",NA,NA,0,0,0,265,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39348,2007,9,23,2681,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,266,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39349,2007,9,24,2000,NA,NA,8,"",NA,NA,0,0,0,267,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39349,2007,9,24,2209,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,267,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39350,2007,9,25,1735,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,268,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39351,2007,9,26,1500,NA,NA,10,"",NA,NA,0,0,0,269,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39352,2007,9,27,1535,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,270,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39353,2007,9,28,1590,NA,NA,8,"",NA,NA,0,0,0,271,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39354,2007,9,29,1154,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,272,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39355,2007,9,30,1191,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,273,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39356,2007,10,1,911,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,274,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39357,2007,10,2,679,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,275,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39358,2007,10,3,591,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,276,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39359,2007,10,4,424,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,277,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39360,2007,10,5,325,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,278,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39361,2007,10,6,186,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,279,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39362,2007,10,7,118,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,280,"Y","MISSION_2007",1
"KOKANEE","OKANAGAN","MISSION","E",39692,2008,9,1,383,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,245,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39693,2008,9,2,664,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,246,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39694,2008,9,3,1336,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,247,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39695,2008,9,4,1316,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,248,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39696,2008,9,5,1624,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,249,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39697,2008,9,6,1801,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,250,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39698,2008,9,7,2617,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,251,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39699,2008,9,8,3823,10,NA,13,"",NA,NA,0,0,0,252,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39700,2008,9,9,3807,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,253,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39701,2008,9,10,4222,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,254,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39702,2008,9,11,4506,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,255,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39703,2008,9,12,5118,36,NA,13,"",NA,NA,0,0,0,256,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39704,2008,9,13,5308,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,257,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39705,2008,9,14,5005,70,NA,11,"",NA,NA,0,0,0,258,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39706,2008,9,15,4855,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,259,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39707,2008,9,16,4873,240,NA,10.5,"",NA,NA,0,0,0,260,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39708,2008,9,17,4023,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,261,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39709,2008,9,18,3573,350,NA,11,"",NA,NA,0,0,0,262,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39710,2008,9,19,2389,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,263,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39711,2008,9,20,1402,370,NA,12.5,"",NA,NA,0,0,0,264,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39712,2008,9,21,1201,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,265,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39713,2008,9,22,986,105,NA,12,"",NA,NA,0,0,0,266,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39714,2008,9,23,692,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,267,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39715,2008,9,24,599,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,268,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39716,2008,9,25,645,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,269,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39717,2008,9,26,656,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,270,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39718,2008,9,27,780,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,271,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39719,2008,9,28,633,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,272,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39720,2008,9,29,502,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,273,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39721,2008,9,30,376,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,274,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39722,2008,10,1,236,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,275,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39723,2008,10,2,155,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,276,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",39724,2008,10,3,108,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,277,"Y","MISSION_2008",1
"KOKANEE","OKANAGAN","MISSION","E",40057,2009,9,1,0,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,244,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40058,2009,9,2,0,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,245,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40059,2009,9,3,0,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,246,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40060,2009,9,4,32,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,247,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40061,2009,9,5,189,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,248,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40062,2009,9,6,276,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,249,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40063,2009,9,7,449,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,250,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40064,2009,9,8,608,0,NA,NA,"",NA,NA,0,0,0,251,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40065,2009,9,9,867,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,252,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40066,2009,9,10,1001,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,253,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40067,2009,9,11,1231,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,254,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40068,2009,9,12,1519,6,NA,NA,"",NA,NA,0,0,0,255,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40069,2009,9,13,2330,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,256,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40070,2009,9,14,2667,16,NA,NA,"",NA,NA,0,0,0,257,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40071,2009,9,15,2946,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,258,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40072,2009,9,16,3298,28,NA,NA,"",NA,NA,0,0,0,259,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40073,2009,9,17,2655,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,260,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40074,2009,9,18,2004,220,NA,NA,"",NA,NA,0,0,0,261,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40075,2009,9,19,1554,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,262,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40076,2009,9,20,1455,260,NA,NA,"",NA,NA,0,0,0,263,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40077,2009,9,21,1320,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,264,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40078,2009,9,22,1457,230,NA,NA,"",NA,NA,0,0,0,265,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40079,2009,9,23,2008,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,266,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40080,2009,9,24,2259,60,NA,NA,"",NA,NA,0,0,0,267,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40081,2009,9,25,2122,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,268,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40082,2009,9,26,1434,360,NA,NA,"",NA,NA,0,0,0,269,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40083,2009,9,27,1120,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,270,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40084,2009,9,28,973,350,NA,NA,"",NA,NA,0,0,0,271,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40085,2009,9,29,690,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,272,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40086,2009,9,30,694,110,NA,NA,"",NA,NA,0,0,0,273,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40087,2009,10,1,499,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,274,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40088,2009,10,2,432,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,275,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40089,2009,10,3,410,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,276,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40090,2009,10,4,410,90,NA,NA,"",NA,NA,0,0,0,277,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40091,2009,10,5,329,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,278,"Y","MISSION_2009",1
"KOKANEE","OKANAGAN","MISSION","E",40422,2010,9,1,321,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,244,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40423,2010,9,2,530,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,245,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40424,2010,9,3,598,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,246,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40425,2010,9,4,712,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,247,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40426,2010,9,5,1033,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,248,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40427,2010,9,6,1478,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,249,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40428,2010,9,7,1933,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,250,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40429,2010,9,8,2835,3,NA,12,"",NA,NA,0,0,0,251,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40429,2010,9,8,2855,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,251,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40430,2010,9,9,3145,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,252,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40431,2010,9,10,3732,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,253,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40432,2010,9,11,4268,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,254,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40433,2010,9,12,4620,21,NA,14.5,"",NA,NA,0,0,0,255,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40433,2010,9,12,4630,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,255,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40434,2010,9,13,5007,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,256,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40435,2010,9,14,4947,41,NA,13,"",NA,NA,0,0,0,257,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40436,2010,9,15,4732,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,258,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40437,2010,9,16,4443,81,NA,13,"",NA,NA,0,0,0,259,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40438,2010,9,17,4220,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,260,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40439,2010,9,18,4200,565,NA,12,"",NA,NA,0,0,0,261,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40439,2010,9,18,4065,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,261,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40440,2010,9,19,3965,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,262,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40441,2010,9,20,2545,484,NA,12,"V POOR VISIBLTY",NA,NA,0,0,0,263,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40442,2010,9,21,2939,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,264,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40443,2010,9,22,3187,390,NA,7,"POOR VISIBILITY",NA,NA,0,0,0,265,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40444,2010,9,23,3298,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,266,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40445,2010,9,24,2810,375,NA,9,"",NA,NA,0,0,0,267,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40446,2010,9,25,2568,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,268,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40447,2010,9,26,2150,320,NA,14,"",NA,NA,0,0,0,269,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40448,2010,9,27,1837,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,270,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40449,2010,9,28,1620,240,NA,14,"",NA,NA,0,0,0,271,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40450,2010,9,29,1377,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,272,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40451,2010,9,30,1181,NA,NA,11,"CHANNEL",NA,NA,0,0,0,273,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40452,2010,10,1,883,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,274,"Y","MISSION_2010",1
"KOKANEE","OKANAGAN","MISSION","E",40453,2010,10,2,693,NA,NA,NA,"CHANNEL",NA,NA,0,0,0,275,"Y","MISSION_2010",1
