SPECIES,LAKE,STREAM,REACH,DATE,YEAR,MONTH,DAY,GROUND_LIVE,GROUND_DEAD,GROUND_NEW_DEAD,TEMP_C,COMMENTS,FENCE_PASS,AIR_LIVE,GROUND_INTERP,FENCE_INTERP,ADDED_0,DOY,INCLUDED
PINK,PACIFIC OCEAN,OBRIEN,666,33480,1991,8,30,4534,,500,,Dead counts equally distributed across across unsurveyed days.,20,,,,,242,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33481,1991,8,31,5509,,706,,,2086,,,,,243,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33482,1991,9,1,3912,,516.3333333,,Dead counts equally distributed across across unsurveyed days.,1937,,,,,244,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33483,1991,9,2,6421,,516.3333333,,,605,,,,,245,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33484,1991,9,3,4763,,516.3333333,,,375,,,,,246,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33485,1991,9,4,7992.666667,,681,, Ground Count Interpolated' Weir from ground on 9/3 thru 9/6,5176.666843,,1,1,,247,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33486,1991,9,5,11222.33333,,303,, Ground Count Interpolated' Weir from ground on 9/3 thru 9/6,4798.666843,5100,1,1,,248,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33487,1991,9,6,14452,,714,,,237,,,,,249,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33488,1991,9,7,13003.5,,3750,, Ground count interpolated,330,,1,,,250,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33489,1991,9,8,11555,,1715,, Ground count interpolated,216,,1,,,251,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33490,1991,9,9,10106.5,,2099,, Ground count interpolated,370,,1,,,252,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33491,1991,9,10,8658,,2378,, Ground count interpolated,235,,1,,,253,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33492,1991,9,11,7209.5,,246,, Ground count interpolated,108,,1,,,254,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33493,1991,9,12,5761,,535,,,80,,,,,255,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33494,1991,9,13,4756.666667,,3373,, Ground count interpolated,131,,1,,,256,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33495,1991,9,14,3752.333333,,3741,, Ground count interpolated,8,,1,,,257,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33496,1991,9,15,2748,,1408,,,0,,,,,258,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33497,1991,9,16,2250,,333,, Ground count interpolated,0,,1,,,259,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33498,1991,9,17,1752,,1038,,,1,,,,,260,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33499,1991,9,18,1415,,982,, Ground count interpolated,12,,1,,,261,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33500,1991,9,19,1078,,1208,,,12,,,,,262,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33501,1991,9,20,770,,2521,,,11,,,,,263,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33502,1991,9,21,561,,453,,,2,,,,,264,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33503,1991,9,22,325,,108,, Ground count interpolated,,,1,,,265,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33504,1991,9,23,89,,48,,,,,,,,266,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33505,1991,9,24,115,,16.5,, Ground count interpolated,,,1,,,267,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33506,1991,9,25,141,,16.5,,,,,,,,268,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33507,1991,9,26,99.33333333,,73,, Ground count interpolated,,,1,,,269,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33508,1991,9,27,57.66666667,,7,, Ground count interpolated,,,1,,,270,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,OBRIEN,666,33509,1991,9,28,16,,7,,Dead counts equally distributed across across unsurveyed days.,,,,,,271,"N dead > fence, so fence must have been breached, see Bue et al 1998 p 244"
PINK,PACIFIC OCEAN,HAYDEN,677,33439,1991,7,20,0,,0,,,0,,,,,201,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33440,1991,7,21,0,,0,,,0,,,,,202,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33441,1991,7,22,0,,0,,,0,,,,,203,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33442,1991,7,23,0,,0,,,0,,,,,204,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33443,1991,7,24,0,,0,,,0,,,,,205,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33444,1991,7,25,0,,0,,,0,0,,,,206,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33445,1991,7,26,0,,0,,,0,,,,,207,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33446,1991,7,27,0,,0,,,0,,,,,208,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33447,1991,7,28,0,,0,,,0,,,,,209,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33448,1991,7,29,1,,0,,,1,,,,,210,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33449,1991,7,30,5,,0,,,4,,,,,211,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33450,1991,7,31,17,,0,,,123,,,,,212,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33451,1991,8,1,100,,0,,,2,,,,,213,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33452,1991,8,2,153.5,,1,, Ground count interpolated,5,40,1,,,214,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33453,1991,8,3,207,,1,,,43,,,,,215,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33454,1991,8,4,183,,9,,,23,75,,,,216,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33455,1991,8,5,191,,6,,,106,,,,,217,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33456,1991,8,6,220,,7,,,-2,,,,,218,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33457,1991,8,7,225,,11,,,64,,,,,219,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33458,1991,8,8,365,,9,,,165,,,,,220,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33459,1991,8,9,337,,13,,,296,0,,,,221,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33460,1991,8,10,509,,6,,,261,,,,,222,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33461,1991,8,11,755,,14,,,196,,,,,223,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33462,1991,8,12,788,,9,,,192,,,,,224,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33463,1991,8,13,1059,,30,,,426,,,,,225,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33464,1991,8,14,1063,,51,,,108,180,,,,226,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33465,1991,8,15,1084,,65,,,145,,,,,227,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33466,1991,8,16,1282,,53,,,583,,,,,228,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33467,1991,8,17,2290,,37,,,642,,,,,229,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33468,1991,8,18,2290,,100,,,275,,,,,230,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33469,1991,8,19,2341,,163,,,258,5000,,,,231,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33470,1991,8,20,2445,,238,,,208,,,,,232,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33471,1991,8,21,2953,,230,,,949,,,,,233,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33472,1991,8,22,3517,,181,,,1006,1720,,,,234,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33473,1991,8,23,3060,,147,,,191,,,,,235,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33474,1991,8,24,2918,,421,,,1008,,,,,236,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33475,1991,8,25,4839,,305,,,708,,,,,237,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33476,1991,8,26,4348,,222,,,45,,,,,238,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33477,1991,8,27,5815,,340,,,818,,,,,239,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33478,1991,8,28,4326,,355,,,1865,5000,,,,240,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33479,1991,8,29,5685,,365,,,380,,,,,241,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33480,1991,8,30,4389,,680,,,2002,,,,,242,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33481,1991,8,31,3829,,378,,,789,,,,,243,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33482,1991,9,1,5221,,976,,,-15,,,,,244,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33483,1991,9,2,7679,,817,,,124,,,,,245,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33484,1991,9,3,4664,,720,,,1314,,,,,246,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33485,1991,9,4,3327,,1252,,,25,,,,,247,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33486,1991,9,5,3386,,769,,,572,1000,,,,248,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33487,1991,9,6,3039,,720,,,994,,,,,249,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33488,1991,9,7,2756,,129,,,251,,,,,250,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33489,1991,9,8,1513,,1131,,,0,,,,,251,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33490,1991,9,9,1111,,395,,,186,,,,,252,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33491,1991,9,10,1052,,902,,,339,,,,,253,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33492,1991,9,11,1374,,501,,,344,,,,,254,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33493,1991,9,12,1383,,475,,,121,,,,,255,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33494,1991,9,13,1196,,481,,,145,,,,,256,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33495,1991,9,14,635,,839,,,-4,,,,,257,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33496,1991,9,15,618,,442,,,16,,,,,258,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33497,1991,9,16,475,,313,,,12,,,,,259,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33498,1991,9,17,446,,120,,,17,,,,,260,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33499,1991,9,18,577,,255,,,13,,,,,261,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33500,1991,9,19,410,,161,,,9,,,,,262,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33501,1991,9,20,382,,176,,,11,,,,,263,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33502,1991,9,21,169,,137,,,0,,,,,264,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33503,1991,9,22,206,,79,,,13,,,,,265,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33504,1991,9,23,109,,28,,,0,,,,,266,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33505,1991,9,24,91,,23,,,0,,,,,267,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33506,1991,9,25,64,,81,,,0,,,,,268,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33507,1991,9,26,15,,33,,,,,,,,269,Y
PINK,PACIFIC OCEAN,HAYDEN,677,33508,1991,9,27,8,,1,,,,,,,,270,Y
PINK,PACIFIC OCEAN,HERRING,692,33435,1991,7,16,,,,,,0,,,,,197,Y
PINK,PACIFIC OCEAN,HERRING,692,33436,1991,7,17,,,,,,0,,,,,198,Y
PINK,PACIFIC OCEAN,HERRING,692,33437,1991,7,18,,,,,,0,,,,,199,Y
PINK,PACIFIC OCEAN,HERRING,692,33438,1991,7,19,,,,,,0,0,,,,200,Y
PINK,PACIFIC OCEAN,HERRING,692,33439,1991,7,20,,,,,,0,,,,,201,Y
PINK,PACIFIC OCEAN,HERRING,692,33440,1991,7,21,,,,,,0,,,,,202,Y
PINK,PACIFIC OCEAN,HERRING,692,33441,1991,7,22,,,,,,0,,,,,203,Y
PINK,PACIFIC OCEAN,HERRING,692,33442,1991,7,23,,,,,,0,,,,,204,Y
PINK,PACIFIC OCEAN,HERRING,692,33443,1991,7,24,,,,,,0,,,,,205,Y
PINK,PACIFIC OCEAN,HERRING,692,33444,1991,7,25,,,,,,0,0,,,,206,Y
PINK,PACIFIC OCEAN,HERRING,692,33445,1991,7,26,,,,,,0,,,,,207,Y
PINK,PACIFIC OCEAN,HERRING,692,33446,1991,7,27,,,,,,0,,,,,208,Y
PINK,PACIFIC OCEAN,HERRING,692,33447,1991,7,28,,,,,,0,,,,,209,Y
PINK,PACIFIC OCEAN,HERRING,692,33448,1991,7,29,,,,,,0,,,,,210,Y
PINK,PACIFIC OCEAN,HERRING,692,33449,1991,7,30,0,,0,,,0,,,,,211,Y
PINK,PACIFIC OCEAN,HERRING,692,33450,1991,7,31,0,,0,,,0,,,,,212,Y
PINK,PACIFIC OCEAN,HERRING,692,33451,1991,8,1,0,,0,,,0,,,,,213,Y
PINK,PACIFIC OCEAN,HERRING,692,33452,1991,8,2,0,,0,,,0,160,,,,214,Y
PINK,PACIFIC OCEAN,HERRING,692,33453,1991,8,3,0,,0,,,0,,,,,215,Y
PINK,PACIFIC OCEAN,HERRING,692,33454,1991,8,4,0,,0,,,0,0,,,,216,Y
PINK,PACIFIC OCEAN,HERRING,692,33455,1991,8,5,0,,0,,,3,,,,,217,Y
PINK,PACIFIC OCEAN,HERRING,692,33456,1991,8,6,3,,0,,,2,,,,,218,Y
PINK,PACIFIC OCEAN,HERRING,692,33457,1991,8,7,3,,0,,,0,,,,,219,Y
PINK,PACIFIC OCEAN,HERRING,692,33458,1991,8,8,4,,0,,,0,,,,,220,Y
PINK,PACIFIC OCEAN,HERRING,692,33459,1991,8,9,3,,0,,,2,0,,,,221,Y
PINK,PACIFIC OCEAN,HERRING,692,33460,1991,8,10,1,,0,,,14,,,,,222,Y
PINK,PACIFIC OCEAN,HERRING,692,33461,1991,8,11,5,,0,,,23,,,,,223,Y
PINK,PACIFIC OCEAN,HERRING,692,33462,1991,8,12,15,,4,,,8,,,,,224,Y
PINK,PACIFIC OCEAN,HERRING,692,33463,1991,8,13,84,,2,,,115,,,,,225,Y
PINK,PACIFIC OCEAN,HERRING,692,33464,1991,8,14,97,,2,,,133,120,,,,226,Y
PINK,PACIFIC OCEAN,HERRING,692,33465,1991,8,15,151,,6,,,0,,,,,227,Y
PINK,PACIFIC OCEAN,HERRING,692,33466,1991,8,16,163,,0,,,1046,,,,,228,Y
PINK,PACIFIC OCEAN,HERRING,692,33467,1991,8,17,1249,,4,,,266,,,,,229,Y
PINK,PACIFIC OCEAN,HERRING,692,33468,1991,8,18,1136,,8,,,366,,,,,230,Y
PINK,PACIFIC OCEAN,HERRING,692,33469,1991,8,19,1570,,7,,,263,4500,,,,231,Y
PINK,PACIFIC OCEAN,HERRING,692,33470,1991,8,20,1731,,18,,,867,,,,,232,Y
PINK,PACIFIC OCEAN,HERRING,692,33471,1991,8,21,2463,,19,,,1136,,,,,233,Y
PINK,PACIFIC OCEAN,HERRING,692,33472,1991,8,22,3159,,43,,,91,1700,,,,234,Y
PINK,PACIFIC OCEAN,HERRING,692,33473,1991,8,23,3387,,48,,,38,,,,,235,Y
PINK,PACIFIC OCEAN,HERRING,692,33474,1991,8,24,3736,,134,,,2186,,,,,236,Y
PINK,PACIFIC OCEAN,HERRING,692,33475,1991,8,25,6816,,81,,,730,,,,,237,Y
PINK,PACIFIC OCEAN,HERRING,692,33476,1991,8,26,6700,,133,,,657,,,,,238,Y
PINK,PACIFIC OCEAN,HERRING,692,33477,1991,8,27,8405,,253,,,2200,,,,,239,Y
PINK,PACIFIC OCEAN,HERRING,692,33478,1991,8,28,9672,,315,,,782,2500,,,,240,Y
PINK,PACIFIC OCEAN,HERRING,692,33479,1991,8,29,9312,,408,,,0,,,,,241,Y
PINK,PACIFIC OCEAN,HERRING,692,33480,1991,8,30,9738,,326,,,909,,,,,242,Y
PINK,PACIFIC OCEAN,HERRING,692,33481,1991,8,31,9223,,505,,,1604,,,,,243,Y
PINK,PACIFIC OCEAN,HERRING,692,33482,1991,9,1,11097,,516,,,522,,,,,244,Y
PINK,PACIFIC OCEAN,HERRING,692,33483,1991,9,2,7606,,1583,,,226,,,,,245,Y
PINK,PACIFIC OCEAN,HERRING,692,33484,1991,9,3,9314,,921,,,2038,,,,,246,Y
PINK,PACIFIC OCEAN,HERRING,692,33485,1991,9,4,5693,,917,," Carcass count from grnd srvy and est. lost when weir out, Weir est. from grnd",-3175,,,1,,247,Y
PINK,PACIFIC OCEAN,HERRING,692,33486,1991,9,5,6160,,365,, Ground count interpolated,2,2800,1,,,248,Y
PINK,PACIFIC OCEAN,HERRING,692,33487,1991,9,6,6627,,1737,,,0,,,,,249,Y
PINK,PACIFIC OCEAN,HERRING,692,33488,1991,9,7,5339,,1065,,,0,,,,,250,Y
PINK,PACIFIC OCEAN,HERRING,692,33489,1991,9,8,4806,,883,,,0,,,,,251,Y
PINK,PACIFIC OCEAN,HERRING,692,33490,1991,9,9,3631,,630,,,71,,,,,252,Y
PINK,PACIFIC OCEAN,HERRING,692,33491,1991,9,10,2355,,462,,,17,,,,,253,Y
PINK,PACIFIC OCEAN,HERRING,692,33492,1991,9,11,2107,,492,,,0,,,,,254,Y
PINK,PACIFIC OCEAN,HERRING,692,33493,1991,9,12,1486,,452,,,0,,,,,255,Y
PINK,PACIFIC OCEAN,HERRING,692,33494,1991,9,13,1069,,180,,,0,,,,,256,Y
PINK,PACIFIC OCEAN,HERRING,692,33495,1991,9,14,796.5,,201,, Ground counts interpolated; weir from ground on adjacent days,-107,,1,1,,257,Y
PINK,PACIFIC OCEAN,HERRING,692,33496,1991,9,15,524,,408,,,0,,,,,258,Y
PINK,PACIFIC OCEAN,HERRING,692,33497,1991,9,16,435,,88,, Ground counts interpolated; weir from ground on adjacent days,-13,,1,1,,259,Y
PINK,PACIFIC OCEAN,HERRING,692,33498,1991,9,17,346,,102,,,0,,,,,260,Y
PINK,PACIFIC OCEAN,HERRING,692,33499,1991,9,18,193,,117,,,0,,,,,261,Y
PINK,PACIFIC OCEAN,HERRING,692,33500,1991,9,19,131,,139,,,0,,,,,262,Y
PINK,PACIFIC OCEAN,HERRING,692,33501,1991,9,20,67,,73,,,0,,,,,263,Y
PINK,PACIFIC OCEAN,HERRING,692,33502,1991,9,21,33,,36,,,0,,,,,264,Y
PINK,PACIFIC OCEAN,HERRING,692,33503,1991,9,22,17,,8,,,,,,,,265,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33438,1991,7,19,0,,0,,,0,0,,,,200,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33439,1991,7,20,0,,0,,,0,,,,,201,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33440,1991,7,21,0,,0,,,0,,,,,202,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33441,1991,7,22,0,,0,,,0,,,,,203,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33442,1991,7,23,0,,0,,,0,,,,,204,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33443,1991,7,24,0,,0,,,0,,,,,205,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33444,1991,7,25,0,,0,,,0,0,,,,206,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33445,1991,7,26,0,,0,,,0,,,,,207,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33446,1991,7,27,0,,0,,,0,,,,,208,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33447,1991,7,28,0,,0,,,0,,,,,209,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33448,1991,7,29,0,,0,,,0,,,,,210,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33449,1991,7,30,0,,0,,,0,,,,,211,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33450,1991,7,31,0,,0,,,3,,,,,212,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33451,1991,8,1,2,,0,,,2,,,,,213,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33452,1991,8,2,2,,0,,,-3,0,,,,214,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33453,1991,8,3,1,,0,,,0,,,,,215,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33454,1991,8,4,2,,0,,,5,1,,,,216,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33455,1991,8,5,5,,0,,,0,,,,,217,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33456,1991,8,6,12,,0,,,8,,,,,218,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33457,1991,8,7,13,,0,,,18,,,,,219,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33458,1991,8,8,0,,4,,,0,,,,,220,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33459,1991,8,9,0,,0,,,0,0,,,,221,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33460,1991,8,10,0,,0,,,0,,,,,222,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33461,1991,8,11,0,,0,,,8,,,,,223,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33462,1991,8,12,10,,0,,,2,,,,,224,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33463,1991,8,13,34,,1,,,27,,,,,225,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33464,1991,8,14,29,,0,,,6,0,,,,226,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33465,1991,8,15,53,,1,,,28,,,,,227,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33466,1991,8,16,6,,0,,,0,,,,,228,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33467,1991,8,17,328,,0,,,274,,,,,229,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33468,1991,8,18,295,,0,,,0,,,,,230,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33469,1991,8,19,280,,2,,,50,200,,,,231,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33470,1991,8,20,692,,6,,,626,,,,,232,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33471,1991,8,21,1001,,30,,,176,,,,,233,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33472,1991,8,22,960,,22,,,424,700,,,,234,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33473,1991,8,23,1250,,49,,,101,,,,,235,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33474,1991,8,24,1487,,25,,,731,,,,,236,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33475,1991,8,25,2352,,9,,,757,,,,,237,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33476,1991,8,26,4310,,74,,,1317,,,,,238,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33477,1991,8,27,4390,,195,,,709,,,,,239,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33478,1991,8,28,4129,,197,,,64,1500,,,,240,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33479,1991,8,29,3809,,49,,,-770,,,,,241,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33480,1991,8,30,3026,,103,,,400,,,,,242,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33481,1991,8,31,2215,,105,,,1000,,,,,243,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33482,1991,9,1,4594,,247,,,434,,,,,244,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33483,1991,9,2,4521,,227,,,256,,,,,245,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33484,1991,9,3,4535,,323,,,1432,,,,,246,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33485,1991,9,4,4832,,792,,,181,,,,,247,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33486,1991,9,5,4608,,605,,,100,900,,,,248,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33487,1991,9,6,4791,,646,,,181,,,,,249,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33488,1991,9,7,4814,,838,,,897,,,,,250,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33489,1991,9,8,2781,,453,,,0,,,,,251,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33490,1991,9,9,2957,,574,,,186,,,,,252,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33491,1991,9,10,2097,,811,,,0,,,,,253,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33492,1991,9,11,1951,,207,,,0,,,,,254,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33493,1991,9,12,1654,,404,,,0,,,,,255,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33494,1991,9,13,1152,,499,,,0,,,,,256,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33495,1991,9,14,863,,277,, Ground count interpolated. Next days dead split equally between days.,0,,1,,,257,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33496,1991,9,15,574,,277,,,0,,,,,258,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33497,1991,9,16,323,,231,,,0,,,,,259,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33498,1991,9,17,185,,145,,,0,,,,,260,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33499,1991,9,18,132,,161,,,0,,,,,261,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33500,1991,9,19,76,,76,,,0,,,,,262,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33501,1991,9,20,68,,37,,,0,,,,,263,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33502,1991,9,21,26,,15,,,,,,,,264,Y
PINK,PACIFIC OCEAN,CATHEAD,699,33503,1991,9,22,18,,7,,,,,,,,265,Y
PINK,PACIFIC OCEAN,HAWKINS,847,33430,1991,7,11,,,,,,,0,,,,192,Y
PINK,PACIFIC OCEAN,HAWKINS,847,33431,1991,7,12,,,,,,,,,,,193,Y
